"mz","rt","SPC.15V.1","SPC.30V.1","SPC.45V.1","mzinmgf","rtinmgf","mz_ms2","int_ms2","CE"
527.8046139,904.076,36052.68237,29153.12472,21987.63022,527.79912,903,184.0729,2792,45
1001.674143,904.085,247130.7248,203820.8769,162158.7729,1001.68223,903,522.3572,14302,45
1070.159284,907.365,182458.2012,176444.5272,145607.6555,1070.15841,903,522.3454,969,45
427.349299,909.825,40476.67139,158409.4652,99078.80689,427.35786,907,85.0355,1443,45
948.7121777,908.595,30225.7764,27987.6044,14329.89164,948.7063,909,426.3581,2222.6519,45
1031.702855,918.838,216086.4696,248745.36,258140.4407,1031.70205,908,510.3617,1931,45
281.1639051,913.105,46343.63558,34987.15421,25489.03971,281.16219,910,151.0299,2727,45
548.8102029,907.365,244085.8305,276922.927,236438.2376,548.81095,917,184.0738,44892,45
1020.701996,919.6645,91778.47571,69810.7,63807.23377,1020.70635,920,510.3582,2577,45
595.3638182,929.4985,36518.86611,34985.273,24222.531,595.35675,928,184.0739,1168,45
279.1587524,930.323,23744.71894,229967.2619,198631.7576,279.15935,940,149.024,46935,45
1047.783158,963.3815,125062.9971,276542.0034,1151231.054,1047.78937,960,524.369,22542,45
627.4687348,964.156,115762.1561,113319.4394,154014.6903,627.46876,961,104.1087,2802,45
551.8300644,963.391,52334.1198,41536.65,34054.7317,551.83164,964,104.1079,1838,45
280.2392269,1022.28,44500.29412,48752.42353,42421.47481,280.2347,1029,149.0218,3046,45
304.2342678,1088.73,55651.07842,55114.92,46641.65,304.2357,1087,148.0893,4190.0454,45
579.927106,1128.33,74972.24,43609.81579,54649.05,579.92823,1126,89.0615,1648,45
836.5380311,1130.11,212480.9906,189659.393,146563.9421,836.54069,1131,777.4783,971,45
548.406409,1165.07,72732.61474,71324.11368,54332.92789,548.40593,1163,376.3965,898,45
541.4970233,1190.96,89717.5,87028.76667,112547.4272,541.50074,1190,85.03,2425,45
660.9856035,1196.98,27402.88778,17243,17576.23111,660.98563,1195,89.0606,1872,45
616.9602297,1200.45,21794.40222,17977.47722,15366.3,616.9579,1198,89.0621,2158,45
699.538667,1213.06,140430.69,133394.1644,176894.3053,699.5344,1214,515.4454,828,45
703.0072406,1213.06,38363.68571,32851.20533,45160.3,703.00731,1214,184.0742,2528,45
569.4298145,1220.54,183340.82,131405.4,35045.42087,569.43112,1220,145.1026,970,45
816.6507277,1222.21,133201.8021,97095.02684,70039.89778,816.64082,1223,184.0739,907.6843,45
617.4721747,1222.21,244838.1,325231.5105,363406.986,617.47266,1223,337.2383,1111,45
721.0350153,1230.66,26264.16667,31665.32333,24088.422,721.03468,1228,184.0698,752,45
729.0208818,1230.66,59289.01875,65539.14353,80282.745,729.01977,1228,184.0752,3116,45
591.5989858,1235.64,144179.1579,113447.3263,184229.6632,591.60238,1235,281.2905,2147,45
788.583084,1244.8,81032.07,65973.54783,59578.82857,788.58,1246,184.0736,844,45
750.5575633,1253.93,244101.312,210070.97,199359.36,750.56021,1252,690.4796,792,45
391.2584795,1249.78,147662.0526,104886.3216,92132.15684,391.25031,1253,149.0241,56849,45
716.4613439,1267.75,45091.6672,44799.095,26506.37053,716.46353,1267,184.0722,10651,45
636.4955876,1274.13,54589.87111,50508.79167,35478.83167,636.49719,1273,184.0736,753,45
748.5410081,1272.48,511586.2067,175203.0753,393695.8956,748.54628,1273,184.0736,2346,45
803.49735,1275.77,41176.47583,56436.9,68707.76348,803.49907,1273,184.074,22137,45
524.5764563,1277.41,103298.0821,115215.0133,87065.856,524.57631,1276,268.2972,1111,45
743.4834584,1283.2,27628.73889,30634.47,26768.19765,743.48543,1280,184.0734,970,45
812.6085402,1288.83,59178.496,64227.44429,48793.09,812.60697,1281,184.0728,972,45
520.5039535,1285.69,99355.15,108720.04,113673.2007,520.50684,1284,264.2697,897,45
665.5294957,1290.64,36075.29882,24693.35474,23938.86688,665.52806,1288,184.0738,791,45
369.1935273,1296.51,28832.81842,31180.37368,18050.03438,369.19221,1292,147.1177,13743,45
852.5996159,1298.62,310098.3182,438032.9365,391605.8333,852.60863,1296,184.0732,2451.0046,45
560.4773515,1298.19,98002.8455,136912.445,115770.8333,560.47409,1294,147.1178,1168,45
810.5052223,1293.99,26423.61842,13064.83529,16086.08158,810.49991,1294,184.0735,1770.0045,45
849.581801,1298.575,39376.82,57045.735,60710.75769,849.58031,1294,665.4988,971,45
730.4420172,1297.27,33744.09889,17299.97053,23488.03158,730.44469,1296,184.0729,278815,45
757.506048,1296.44,43272.82235,39349.87059,24836.84063,757.5125,1307,184.0736,179720,45
755.1698976,1311.3,87437.48571,95110.88455,71771.966,755.16472,1310,184.0745,6311,45
682.5587785,1317.57,48545.17333,55821.975,47071.8125,682.55964,1317,264.2717,1048,45
550.626123,1317,122962.3722,68225.85,133514.6556,550.62951,1317,298.3503,1005,45
463.4251701,1319.08,15750.15385,15749.484,18590.94,463.42434,1319,256.2666,1146,45
804.0078038,1334.77,129536.6974,168591.8805,98534.60947,804.00723,1327,620.4555,1114.3036,45
806.4485203,1334.77,57833.33947,57795.90842,37303.2,806.45398,1334,184.0728,194366,45
691.5436091,1343.735,29233.82471,25054.48,20348.14737,691.54662,1343,184.0717,1291,45
756.1769526,1350.22,94189.8672,203258.5538,141764.567,756.17789,1344,184.0739,9456,45
822.5898316,1360.15,163123.42,250657.639,276929.561,822.5885,1355,184.0751,1845,45
783.1024885,1360.19,122005.34,61486.06,57154,783.11205,1363,184.074,25124,45
608.6681231,1366.7,227498.34,160330.5,96490.22,608.66917,1365,296.3321,2479,45
736.5678422,1370.74,327029.94,323321.9,70898.84,736.57283,1366,184.0756,1040,45
491.4561374,1374.04,14656.68,12161.42,14661.6,491.45557,1375,284.293,754,45
430.3739827,1387.13,106223.8063,131801.9028,79010.31529,430.37994,1387,165.0926,15920,45
520.5063541,1387.13,69661.28,60862.28133,69025.13333,520.50688,1387,264.2657,845,45
784.1155752,1393.27,162830.6018,165764.8614,277327.9267,784.11968,1390,184.0758,2435.6655,45
819.6048282,1394.49,36337.24952,123021.2621,131464.4968,819.60998,1395,184.0707,2900,45
688.3377055,1395.32,34237.122,43530.272,45068.77846,688.34143,1396,270.3205,1147,45
777.6064007,1400.26,122839.7815,103238.9362,116603.0821,777.60399,1396,386.2689,910.0296,45
849.6194534,1399.44,83534.91833,110937.0021,108902.4335,849.62056,1397,184.073,754,45
855.6303948,1396.95,42267.15556,46018.65,46831.09895,855.62913,1398,184.0763,932,45
810.0591519,1403.58,124985.6126,44568.38333,125150.3637,810.05355,1405,184.0738,4549,45
859.5994677,1406.06,54676.61789,46909.34211,55276.12632,859.59975,1406,675.5124,785.0463,45
832.6939243,1410.23,34786.77632,28586.407,12736.35,832.69802,1410,184.074,896,45
825.6182815,1409.39,148561.5833,308276.4079,326926.2695,825.62561,1411,184.0735,5550,45
729.5685626,1414.4,218029.6463,215685.46,230396.2695,729.56155,1413,337.2742,5036,45
835.9857727,1415.22,27077.09,32982.54,21497.52353,835.99002,1416,652.5328,12196,45
862.6254768,1415.22,149936.0824,146779.69,149220.3,862.62499,1416,184.076,754,45
847.6476897,1416.86,190979.5833,100948.75,23854.82222,847.64137,1417,184.0756,1882.7839,45
786.1193877,1421.83,130098.9845,158906.2881,130471.7833,786.12608,1418,184.0739,20647.2988,45
660.3080711,1423.54,45577.02417,73485.83333,77022.40625,660.30812,1424,314.3058,789,45
664.729643,1423.49,230076.2732,209438.685,181007.5,664.73337,1424,352.3902,1599,45
857.6474396,1425.98,56572.97684,79224.15105,90341.66316,857.64615,1425,184.0746,1791,45
853.5937244,1426.84,73076.3305,67612.0245,80739.00619,853.59551,1432,184.0732,1471.6475,45
873.6562038,1434.44,42782.92875,54259.57625,99785.525,873.65533,1434,184.0754,1299,45
531.9446608,1446.12,111395.4058,116023.1754,126505.8285,531.94445,1442,89.0597,970,45
866.6606493,1443.59,181535.1086,154939.8871,122008.15,866.66342,1444,184.0748,789,45
761.2990559,1454.68,166242.7783,115146.3011,211958.1627,761.30404,1457,184.0735,13951,45
620.4946427,1461.46,171558.9,163310.0832,220433.9344,620.49833,1461,381.263,6416,45
903.7030941,1469.16,68593.61455,56386.4487,31595.05095,903.70331,1469,184.075,790,45
621.6026494,1471.79,107080.7617,102763.8305,85290.54316,621.60153,1472,262.2544,3630,45
530.5124701,1474.32,25590.5,16931.89533,21742.31769,530.51093,1474,283.268,979,45
860.2932258,1482.09,169653.075,169750.8333,143449.6081,860.29337,1482,314.3038,943,45
878.6954508,1484.62,528660.8532,516439.6761,431238.2896,878.69876,1485,184.0738,1407,45
880.7062308,1484.68,75599.60136,77953.89636,37393.56,880.70326,1487,184.0753,934,45
623.6140752,1496.65,120597.192,103727.2158,92442.72789,623.61636,1497,264.2659,1811,45
612.6046546,1500.01,17969.36538,26698.068,6671.596522,612.6067,1499,264.2715,826,45
648.0271087,1495.81,448374.6129,380235.6,390568.509,648.02643,1502,89.0592,993,45
700.2346356,1502.51,81172.48778,58806.93,58598.1,700.2346,1503,355.0723,1005,45
607.3793843,1496.65,232193.94,235141.4444,225908.8578,607.38912,1506,266.2845,6280,45
611.1814849,1509.28,275169.7722,286768.7,222231.0211,611.18552,1510,356.0754,933,45
619.6206143,1511.04,140954.4533,135881.3867,104839.7767,619.62126,1512,264.2688,3596,45
650.6339526,1526.43,204064.5444,277936.5639,279659.9444,650.64255,1528,264.2678,2555,45
704.6911298,1532.56,35126.778,34023.03667,39176.12842,704.69137,1531,133.0858,1040,45
370.3539855,1547.72,424978.7843,230993.1633,276924.2729,370.35434,1549,147.1181,1363,45
684.6114505,1550.64,92486.55231,61964.028,64545.58905,684.61365,1555,341.0174,10803,45
740.6724484,1615.7,182169.933,196919.382,171654.846,740.67571,1616,495.4423,790,45
897.784362,1651.39,1186418.574,864911.3425,848392.3,897.77471,1644,599.4933,5349,45
858.7511883,1654.15,254508.654,231505.8333,208368.552,858.75493,1655,561.4852,936,45
872.7812526,1678.75,11597602.59,1373924.73,2371835.648,872.77149,1681,575.5005,30316,45
343.2944642,1738.78,26906.84471,26264.55176,25694.63111,343.2954,1739,240.2375,790,45
812.6106806,1739.68,112867.9783,96727.93941,87626.41176,812.61356,1739,184.0713,5069,45
