mz,tr,SPC.15V.1,SPC.30V.1,SPC.45V.1
281.2475528,976.538,33759.95612,27678.23752,15316.76667
281.1569919,248.244,14843.04233,11294.755,15486.75489
281.6627027,963.372,58477.5464,49821.25665,41913.33138
282.1189621,58.257,15017.08293,13371.58933,9972.8784
282.2498468,1074.44,65621.855,62810.96667,50472.48684
282.2786018,795.102,43934.493,35660.72175,29333.03078
282.2784185,1048.59,55152.96882,98535.4476,84777
283.0074785,290.892,12153.213,5776.9,8030.326615
283.1054915,1057.77,132418.8915,117353.466,109389.6455
283.2565805,1130.96,877556.7156,437099.2867,84521.42111
283.1739755,205.417,44104.11933,50746.6575,8157.550917
283.2818756,1048.59,72183.76765,101839.2276,58882.32
284.0024309,61.9,12389.25453,7647.56087,7228.660833
284.2607014,1131.245,153391.2063,198428.1867,117902.0394
284.3292169,948.446,65798.09778,58788.58222,84468.462
284.2883048,1108.84,153699.9117,82680.30789,275817.9305
299.1468911,1057.77,142871.8653,450426.82,316794.848
285.2944726,1108.84,40140.44053,52638.08684,61344.55789
285.2775211,1190.17,29045.12538,22711.19308,20382.7728
285.3353508,948.446,31262.05148,30807.79611,27193.21013
286.1376677,671.07,83900.46412,124338.7335,104119.7542
286.2003216,408.746,63940.871,133109.7811,181225.0599
286.236455,895.863,35831.67915,24068.09257,24916.13413
286.1493489,681.2695,62576.77941,31782.633,30604.01167
286.228321,1041.84,52729.34722,35282.32941,30763.00889
287.1018983,220.261,62320.36333,32075.41,18800.84822
287.2034664,408.746,107770.8826,89972.50389,91944.44661
287.1463505,671.07,46754.03571,37903.20867,37746.03278
305.2467407,1073.58,312942.0553,54820.55,148242.8972
288.1363232,907.349,26015.15103,21488.28406,12994.54
288.2142243,481.93,79097.25416,213585.2028,115674.013
288.2524292,752.968,30699.90084,25636.21412,16252.22606
288.2064746,407.916,10469.29761,12143.32882,8955.612143
288.920749,40.688,18135.832,15300.66613,15454.00553
289.2191757,481.93,59354.91753,90517.71772,61306.583
289.2748803,995.7,99521.13094,129913.9278,75600.08733
289.9296523,49.957,7634.564438,6764.798667,8010.718455
290.1275882,268.324,29756.28271,49204.0565,70779.76806
290.1601558,169.274,53680.392,49095.50432,50510.35596
290.1513948,268.324,256586.5606,73981.367,60051.94789
291.135371,268.324,111433.9356,94314.92517,157730.8859
291.2525491,858.809,81823.3985,65325.13459,72556.88558
291.1512924,268.324,84533.28714,63108.14733,331932.6132
1087.682088,862.122,577513.7573,277419.1505,266388.3327
292.1450876,268.324,40613.337,35889.20757,34198.85672
294.1538383,71.306,157768.9923,136480.7285,114650.9735
295.2249166,798.402,78031.91189,71795.22,54516.63117
296.1214993,412.839,160735.5686,142646.2736,103851.4135
296.2290575,798.402,17174.16593,17892.6435,19408.6102
297.124619,412.839,46453.72835,39544.09189,36435.08533
297.1851132,1197.92,45509.42,39021.64,36476.43294
298.3093825,1180.73,133504.7667,62874.62842,86058.91556
298.3478343,1004.77,63697.50063,77533.29918,35253.78467
299.3134662,1180.73,37982.35556,31797.14786,30333.72937
299.3494743,1004.77,12398.52583,25989.74714,25283.94889
300.2163043,460.483,37727.001,32808.19846,25598.13744
300.200834,205.417,25831.95956,26532.5845,23429.45538
300.2888827,980.791,72193.24211,81734.38743,67303.90532
300.1429852,1058.59,86713.17895,80657.18263,77124.17737
301.1371107,925.406,163846.4655,163003.5666,126475.7093
301.1180146,1057.78,26612.019,12349.89947,27762.95364
301.1411892,982.8275,11016.59,141870.691,177589.1687
301.1459989,913.105,72803.7,151192.4269,54921.87356
301.1406225,42.897,46765.66307,33803.82917,41141.23606
302.2138116,689.488,15366.04367,42570.06612,45167.1084
302.2325648,518.339,73145.17978,86952.74254,63001.73074
302.3058377,757.094,42535.92694,48855.77317,24300.52929
302.3049852,814.771,41915.252,30106.47612,28424.88738
303.2295712,1088.73,119322.3537,160246.8,30289.02556
303.2319128,1024.09,59832.94722,49548.85333,42414.34588
303.2311942,1539.89,45620.26842,8581.956842,28857.29647
303.8837915,1747.58,64320.13531,46929.82909,55442.02273
304.211507,332.98,37851.19579,80592.71296,12303.24373
304.2342678,1088.73,55651.07842,55114.92,46641.65
304.3014806,818.0355,64114.64386,56427.27438,35754.75324
305.2146794,332.71,24009.66804,21914.4393,18416.78265
305.2637583,914.744,70310.08,107465.1084,87136.398
305.2694606,914.744,114633.54,122794.6599,60976.56547
306.1332898,200.322,20596.77447,17358.98167,17971.69944
306.2721969,914.7365,21990.16847,9994.98,20823.38337
307.2595958,1106.39,66210.60625,55962.66,63248.88889
307.2697814,1106.39,93204.93938,36838.62,66006
308.2668732,1106.39,18965.02833,13667.875,16291.732
308.8780732,50.411,25320.11462,20053.23438,20386.16231
328.1439038,98.075,83926.5777,97147.4364,80438.65805
310.1998678,474.415,297381.6521,144477.9427,160991.9722
310.3114211,1131.79,64492.05,39078.99625,33746.72889
310.8745326,51.7985,24961.07775,24229.90667,17107.55712
311.2042755,474.4435,56104.04122,52979.34947,60580.16172
311.2569801,1454.67,53306.976,45179.57935,40195.95313
311.1521488,1043.12,18373.2,12375.53474,12394.24286
311.3118043,1131.79,111033.7571,97361.29529,24741.44438
311.2940414,1206.45,23144.48941,20082.26581,13238.35333
312.1152987,344.191,50756.65269,124418.9889,41807.11223
312.1301288,97.298,15392.15133,7616.463944,9007.11
312.2171267,514.443,42338.97281,39721.4364,29340.93375
312.1583533,752.144,22027.25571,19645.63692,15332.61565
312.2173314,445.593,39430.54088,36250.80735,35161.10118
312.3246211,1191.89,87747.825,115678.764,60002.67188
312.361902,1018.92,83810.57333,76223.12222,55370.315
313.1180551,339.269,19448.61143,14315.03571,18534.86575
313.2370044,797.9885,29768.55817,28134.945,25965.35783
313.2728009,1477.75,256618.4748,181583.519,51240.3925
313.3292193,1191.82,47629.96,63678.7,53233.35938
313.1539405,322.05,56042.41607,47569.99,53655.27129
485.3935683,874.427,51538.41982,68620.32379,56807.05882
369.3505352,1297.78,253235.7486,75853.07,31074.16667
313.2730254,1048.49,234893.5783,70054.77222,61516.56111
314.2318485,560.556,96204.29156,77907.1129,82445.03355
314.2758977,1048.54,59994.50722,54433.82222,73578.94444
314.3410907,927.863,36886.1715,32848.73147,23375.62437
314.2772584,1476.06,49496.65071,41882.44655,39028.4725
314.7797484,47.2145,115951.3465,116756.8818,101967.6447
315.1330809,1055.23,118563.12,112982.7873,88941.65727
315.1340543,505.303,14162.7225,21488.37333,15486.08188
315.2546921,1146.24,24269.45833,21844.05,17583.035
316.1348717,70.825,99119.27757,102685.0718,89486.94432
316.2452705,609.327,36274.252,124228.0663,83831.82733
316.1414814,71.0655,66350.33263,67339.38555,73467.81758
316.7749867,47.3775,71109.37241,63566.09439,69790.16025
317.1139215,913.104,60812.84,49149.73394,39816.55136
317.2506464,609.327,20384.88545,36192.31717,40174.233
317.1489656,1057.77,56876.18105,62343.2995,64152.7195
317.2680851,1248.9,29754.10533,45383.566,35485.90857
318.1905014,232.646,8697.611765,8351.134167,8373.272667
318.2997393,764.971,36038.0315,21253.97364,12012.86383
318.2978695,669.42,60579.09329,48873.80143,49826.3324
318.9700874,48.117,25569.05328,13730.09272,16882.76754
319.1640604,274.904,59473.6682,56029.64286,51372.24286
319.2575193,609.327,95917.533,94562.34993,79022.42918
335.1656593,1074.44,38218.04,43968.98063,41101.53944
319.2828151,969.142,43634.90389,57750.50625,42426.96228
320.2871184,969.142,9131.481923,18609.89575,10976.10231
320.2719147,609.327,18622.0474,32076.27755,29091.17265
321.2089475,1130.92,19904.91176,19801.84,18679.92632
321.3119349,1207.26,61897.92,69039.84375,80977.71684
322.3168093,1207.28,40856.76,40931.15778,27972.84
322.2943383,914.744,41772.06972,39484.64,41484.10388
322.8099231,44.677,22117.71528,14765.64,16123.28
323.2363656,988.221,106479.9683,89619.16473,64084.84113
324.3247316,1209.74,26325.045,24210.875,28336.64167
324.2888215,955.903,29068.41592,23582.04144,18561.29
626.6250068,44.054,52589.225,46998.24118,44059.98806
325.1703322,475.7415,32370.47934,29217.29475,28501.20338
326.0953682,393.867,18535.76853,15947.72406,11406.44467
326.3415813,1238.95,61896.204,73412.62105,69303.615
326.3702596,1070.22,137243.8532,97211.77474,149184.75
326.3042627,1013.9,57997.80762,56075.3581,44047.29571
326.3931098,1070.22,127925.352,157012.7529,121538.4188
327.2009554,234.91,68301.35328,32557.31594,63834.31489
327.3773587,1070.22,156652.1971,144593.79,103993.7094
327.3447247,1238.95,17595.81136,15012.45667,10246.71579
328.1050378,73.305,42870.93475,42780.59715,45062.89375
673.5278737,1165.07,174994.5144,449983.0111,512393.1361
328.3221634,1076.14,92677.74389,44034.39529,84220.97474
367.3358727,1260.64,180678.7015,219582.0083,95959.885
328.2706097,1165.07,39025.55526,42925.95909,25207.39421
329.2422189,1067.63,181385.4918,63824.82353,141861.3348
329.2146573,1427.65,23735.77222,24251.54471,20725.02714
329.2805742,1213.89,101795.3625,333501.4105,320702.4167
329.2685884,984.11,50804.99667,40919.17333,37847.77217
329.3247592,1076.16,47789.71389,42424.68278,42863.9652
329.7703712,1213.89,125884.1844,100488.8316,144554.8722
329.9825275,348.309,50825.19,48345.51412,45800.96006
330.2438579,764.478,39882.28244,65703.764,63209.40092
330.2494415,1067.71,64300.72875,60521.15389,48609.31789
330.2260708,395.6,11090.93688,12211.892,12543.65361
330.2625511,644.815,20705.23512,11316.83911,15568.01278
330.3330532,843.269,191784.3859,74282.57067,77772.54571
331.2602062,1092.88,98517.475,85653.93316,88177.32
331.2634253,1172.3,30084.65263,24626.826,23247.245
331.1970769,1738.78,12274.56833,14215.635,15513.24353
331.2833355,1048.54,156724.3858,115505.7722,124242.8
331.3370684,843.269,46581.45158,40614.55269,55232.83
332.2413734,484.39,53715.39053,93038.90138,41399.71823
332.2606819,807.452,38309.93633,33155.06231,28001.08667
332.1433656,1022.28,36461.42353,28779.77143,26854.1
332.3313613,900.805,38894.742,18125.28,47291.91683
332.2864806,1048.59,59483.80167,53261.1,46150.63333
333.2422064,923.758,66168.95625,57269.63229,64706.71059
333.2457604,484.39,26163.71775,33307.02624,36720.00273
333.2780684,1138.6,65055.07556,58428.46667,65645.97667
333.2986998,997.38,416057.8263,234834.985,347247.68
334.0917067,68.2305,17680.47509,13778.65176,12690.16835
334.2444847,923.761,17211.00531,15746.15035,15470.21247
334.1587118,1073.615,29646.85063,25372.18267,19510.30059
334.1401114,141.545,33308.50233,30886.525,31312.03844
335.2172091,798.396,107866.2878,83808.92542,99872.89387
335.1491606,1021.55,21531.37647,15530.81765,8754.584286
335.2781076,867.048,110171.7434,90479.1,64749.99962
335.9263671,48.957,8855.5074,13656.79108,11303.53588
336.3236736,978.29,63209.62153,62039.70611,52200.92535
689.548755,1244.8,429202.0337,295643.712,1293711.266
336.3254884,1070.22,169712.9195,145626.8321,118782.39
336.3256527,1154.58,75966.36444,70762.66889,31355.91111
336.2835625,867.048,47934.58526,44256.39253,39135.50719
336.7786329,1244.8,69647.58737,85042.33235,65073.50667
337.1655425,1074.44,95443.595,81759.78889,81521.88941
337.1972069,469.522,20348.11722,17412.88372,19139.8095
337.273387,1457.2,189960.6523,46379.60538,19830.87
337.2729938,1018.09,94575.97111,97420.96471,89717.875
337.272851,835.143,58044.94389,51127.24584,56080.82411
337.2809931,1208.08,38035.77706,23957.01111,19240.41895
337.2732833,933.604,125564.4088,79495.13113,119337.5924
337.3293027,1070.22,44530.32208,38171.12526,38421.37955
337.9221428,49.128,13564.43415,16372.88193,16797.38575
338.3424369,1699.81,129964.215,76693.39462,144801.5409
338.3411254,1561.66,167492.0143,162165.584,162301.4876
338.3386159,1208.08,26942.35667,38498.02895,55161.495
338.3412105,1303.59,61175.566,58198.69737,67659.072
338.2773652,1018.16,24552.37889,21386.63333,20748.975
338.3410914,1127.27,204129.315,319569.3675,216174.55
339.2879217,1482.04,236876.1096,357373.86,134659.2836
339.3445361,1207.28,67034.18176,52302,46408.45667
339.28925,887.676,33758.57665,37720.84696,18629.07324
339.2887367,1076.14,118319.5889,143017.8994,179176.0153
339.3444024,1126.99,95759.559,110273.31,92469.8
340.2396312,1108.1,77485.87211,67606.82368,58489.43789
340.1487798,429.194,58891.36382,51379.40335,46891.56882
340.3469153,1207.28,170704.4553,99282.84,126025.6859
340.2924544,1460.69,83766.85185,73146.1112,54686.5792
340.3562378,1265.73,197894.5684,336419.7006,198962.9333
340.2850693,976.581,46277.9515,40862.62716,37286.80294
340.401539,1082.84,157027.5132,109400.0371,136821.9389
341.3042692,1503.38,75639.02276,83288.26235,8695.68
341.3600393,1265.73,86119.06579,81113.28778,83305.28889
341.3518478,1206.45,37249.935,30265.89789,16928.4555
341.3027104,1137.71,164613.1378,145733.4867,104340.7583
341.3051276,942.697,47605.87824,46479.84483,31047.65085
341.39617,1082.84,111663.0789,69327.54933,33383.52857
342.2594669,678.5535,82423.21367,82049.12042,62518.10743
342.158834,100.5655,70209.657,107045.5647,49351.404
342.2850006,1230.66,64654.902,70383.32789,112631.23
342.3077951,1137.68,141844.3142,94579.835,71761.365
342.3716395,948.446,20117.45778,22127.29646,15333.6625
342.307788,1502.52,22530.73655,14052.11852,12570.83625
342.7773519,1230.65,71857.20938,104211.0167,95039.76263
343.2591262,335.989,43835.91667,39678.95881,43619.34353
343.1577702,100.588,21472.1356,24721.3305,25355.31467
343.2839009,1275.77,139981.16,66010.7805,122381.6625
343.2944642,1738.78,26906.84471,26264.55176,25694.63111
343.2842419,665.257,55976.68374,37958.99968,116858.84
343.7868979,1275.77,271528.2105,244358.2575,139179.4167
344.132689,62.397,22574.00996,27065.04092,26798.75928
344.2264678,234.91,77625.81778,72087.03567,73394.04717
344.2845189,712.611,121198.3838,79660.90189,122022.7458
344.2873134,1275.77,99358.50526,66335.9445,127740.5053
344.2791022,953.392,19838.90933,14397.30047,14876.423
344.7913914,1275.645,30608.98833,27262.288,26345.31529
345.1337956,558.58,68125.84477,47109.41393,39073.66
345.2306823,234.91,17763.23222,16753.63861,13147.80917
345.2807957,712.6135,95778.38088,70135.424,19765.40925
345.1411575,558.58,33778.48838,36415.2831,38601.6435
346.3284449,763.6755,57013.46026,43921.34559,44346.92954
374.3623657,848.159,57029.6175,46611.54236,15298.88033
347.0863033,343.389,11743.11,10978.81808,10766.98694
347.1704686,743.1925,34271.67647,18091.06847,7546.730706
347.2209306,453.802,29011.03954,29065.26761,30342.28161
347.3155781,1070.22,51762.99632,53942.22778,36352.40526
349.1379904,140.725,29283.04575,24672.82005,29725.98486
349.2936007,918.844,59141.3536,55930.56,93478.91968
350.0914763,72.926,194075.3905,168075.5792,86547.25479
350.3261679,997.38,209954.633,273403.0133,224337.152
366.3210947,918.844,68194.42155,72679.31479,55582.59221
350.2936063,1305.24,35499.25125,35601.62368,24187.55706
351.2627114,1105.53,112056.7125,92036.61316,80143.708
701.5563299,1230.66,975458.1912,4174754.847,1833104.288
351.3291934,997.38,49366.92522,60495.66833,38270.3843
351.2691545,1160.07,28515.92778,26386.08,14405.36842
351.269674,1105.53,119357.8175,103651.7447,76051.996
352.1637923,334.63,145292.8873,114466.5055,63262.88176
352.1780783,1043.505,25729.64722,25332.04737,23920.79407
353.1673568,334.63,38983.54786,43393.94568,33922.752
353.2284613,681.203,53821.0827,30121.53233,27719.74695
353.2088688,1111.395,16473.08,12607.17316,8921.960526
353.3251802,1016.565,65499.905,66568.22316,34122.954
353.2998341,1289.5,24099.30133,19590.25421,7867.57
370.293836,951.733,196769.7882,184061.2912,167068.206
353.3091766,867.0445,39755.57329,27470.071,22505.09542
354.1224493,417.744,203822.276,89741.19153,189489.9855
354.2130419,1737.95,90074.49,94547.52,598548.4678
354.2121244,1652.53,204167.5148,299041.2049,157415.5832
354.2122397,1329.05,40134.01824,19247.7425,37751.65714
354.1939928,1106.34,51586.275,42912.79269,38368.24
354.2109004,180.829,17680.99508,31904.00586,31209.92329
354.1431633,417.744,130001.16,102421.425,247180.7007
354.3718933,1288.99,42640.63125,120456.4069,77026.32071
354.3350657,1070.22,268078.746,128183.8892,47578.09375
354.2733136,159.464,113638.0004,90949.93844,24001.66205
354.9832635,977.421,20097.36,19885.05182,15373.20155
355.1239463,417.744,179361.6454,163264.4188,116509.8556
355.224652,996.479,72864.76672,75746.94167,64588.992
355.2148068,1737.95,73140.09333,49852.13333,42718.28
373.2719117,676.969,45485.75612,29931.16994,33050.77794
355.2271362,1173.95,18167.375,23069.86111,19113.30667
355.371907,1288.18,42126.65,32386.89937,36363.83529
355.1430273,417.7395,119284.5063,79409.32688,54897.58112
355.2779539,159.482,27232.60317,25716.23971,26782.02
355.2917581,1018.255,59840.66824,106220.1111,139556.3682
355.7874997,1253.93,44858.112,49234.356,40599.01952
356.1248579,417.744,49487,57549.78933,61649.81904
356.1242404,1058.185,37322.61,35534.6055,25667.89158
356.2584512,791.832,44734.50267,41993.19728,39940.26667
356.2296129,996.479,17066.26444,22374.11167,9336.1805
356.2944995,1291.15,127342.5483,36359.91056,121196.6667
356.278415,710.157,206996.9306,87597.31575,179727.057
356.3525809,1199.6,93372.02333,92141.63111,72195.57647
356.1425688,337.97,29353.43529,44176.4456,30866.67541
356.2887094,1018.16,44401.15765,51436.47222,44543.33
357.1469829,1599.255,83397.715,57200.428,99072.29375
357.2421328,1051.06,56847.87333,43248.83684,35091.99778
357.1461979,1130.96,36119.31474,38883.13263,27071.79444
357.24837,1213.89,26229.66,27854.34167,27230.43
357.2758691,791.454,188035.3367,39920.5815,163046.5027
357.2777605,710.594,81929.39592,93037.5732,108541.2309
357.3000301,1331.73,53688.82737,53917.89706,81974.475
357.3566111,1199.61,21562.07444,23068.21778,17930.98125
357.8032728,1331.73,84673.64706,91251.408,81104.62105
358.2843807,783.682,53972.54,57816.31059,45699.5712
358.3649668,922.124,85480.5098,78205.24133,46289.39571
358.2694748,311.345,13602.59356,13984.91671,18807.29426
358.2991283,1076.14,129111.8244,149913.7521,136790.8259
359.313819,1137.68,333933.1224,108307.565,51803.475
359.3691973,922.124,44372.3322,69709.50721,78582.176
359.2934247,1233.15,31579.71882,36820.80706,40004.55529
359.2973694,746.374,30691.25004,25657.0551,27216.83382
360.2973938,783.653,23664.84375,23767.92923,13447.2105
361.2225984,936.877,56589.91479,55357.83792,63117.2088
361.1988203,468.721,77440.66722,61022.02533,66174.1605
361.2222844,1014.98,33509.93684,20873.00632,17153.85455
